path,2
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6e9de2417.wav,अफ दि इयर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f60bb26f5a.wav,अब वैयाकरण नेपालको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6166c909d.wav,अभियान साबित भएको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6ea1f5d48.wav,अमिताभ विश्वभरका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6588baeed.wav,अमिलो कम भएका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6b81d936d.wav,अमूल्य योगदान दिए
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6a19d8c58.wav,अमेरिकी इन्टरनेट प्रबर्धक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6aedd7f89.wav,अमोढा उत्तर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6f71f2e3f.wav,अर्को प्रमुख वर्ग
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f616e0d48c.wav,अर्घाचुन्नाबेसीमा वार्षिक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6317e5da0.wav,अर्जित गरेको थियो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f674f0deea.wav,अर्थ घरको छाना
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f66cc8837b.wav,अर्थात् गमला भाँडाकुडाजस्ता
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6ba8bd6df.wav,अलग नहेर्नुहोस्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f637117cbf.wav,अल्पाइन क्लबहरूले यस
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f695ba163d.wav,अवधि सांस्कृतिक प्रतिष्ठानका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6f3c19c81.wav,अस्ट्रेलियाली वा बेलायती
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6f8431ec2.wav,अहिले नेपाव्वाय
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6f4988153.wav,अंशहरूमा व्यक्त गर्छन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f685f2214b.wav,आइतबार बाहेक अन्य
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f63b7fe2ac.wav,आइफोन इन्टरनेट
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6e81bb151.wav,आउने अनेक प्रकार
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6aaa901b8.wav,आउँदाआउँदै विभिन्न
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6a6ad24a8.wav,आज पनि यो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f619dec3a7.wav,आधुनिक अस्पताल
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f68e6968ab.wav,आन्दोलनको समय पटनाको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f63dc9129e.wav,आम जनतालाई
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f63a1689e6.wav,आमा मेरो चिन्ता नगर क्रान्तिको भाव र भाषा नबुझ्नेलाई म बुझाउनेछु।
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f673077d71.wav,आवश्यक जानकारी प्राप्त गरी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6f4fff15a.wav,आवश्यक विषय जस्तै
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6400884e7.wav,आँखामा ट्युमर र गुहा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6b5d1f889.wav,इबिटी कार्डमार्फत
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6f6c22a4f.wav,इब्न अल हेथाम
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f645ff870c.wav,ईसाले यसलाई रोक्नको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f652d549b8.wav,ईसीआर एफएम काठमाडौँ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6d6301b1a.wav,उचाइमा रहेको चापागाउँ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f68ed76f6b.wav,उचित ठाउँमा पेस्ट
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f679351cc5.wav,उछिन्दै यसले
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f67a0dc3ba.wav,उत्तरबाट दक्षिणतर्फ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6ba38b805.wav,उत्सुकता भयो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6e19a1642.wav,उदाहरणको लागि तल
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6d7c09c1c.wav,उनकै नेतृत्वमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6ef34c40c.wav,उनको राम सामान्य
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f60ca7f010.wav,उनले आठ कक्षासम्म
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f607e7ef0e.wav,उनले विष्णुलाई श्राप दिइन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f66f7b218a.wav,उनी उत्तिकै नजिक छन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6ce3b59b0.wav,उनी एउटा विद्रोही
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f675cd8fb9.wav,उनी एक योग्य
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f69885ba49.wav,उनीहरूले सिकारी सङ्ग्राहकहरूको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f652e50e35.wav,उपचारका लागि हावामा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f648e5a7c4.wav,उपचार गरेको थियो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6e3ae2ab3.wav,उमेरमा ६ वटा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6a58d5375.wav,उमेर समूहका मानिसलाई
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f685311ac2.wav,उल्लेख पाइन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6cad13a14.wav,उहाँकी छोरी अखिल क्रान्तिकारीको जिल्ला समितिमा हुनुहुन्छ।
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f61eac8ae3.wav,उहाँले तयार पारेको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f637eefcd2.wav,ऋण जसको दुई
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6c4e6426d.wav,ऋतु मौसमलाई आधार मानेर बनाइएको समय मापन एकाई हो।
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f65ce8a18c.wav,एउटा जनसभामा धार्मिक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6cd5b2723.wav,एउटा वस्तु हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6f2abc305.wav,एक अनुपम उदाहरण हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6e2e68da5.wav,एक नयाँ श्रृङ्खला
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f63a7b0b3e.wav,एक पाउडर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6f5a76e01.wav,एक प्रसिद्ध लेखक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6fb946533.wav,एक प्रसिद्ध लेखक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f64ecb7b4d.wav,एक बहिनी ४ भाइमध्ये
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f62dc7d206.wav,एकलमा आठौँ नम्बर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f691d4e062.wav,एक्सप्रेस हुन सक्छ र
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6b8e3e09e.wav,एन्फाको महत्त्वाकाङ्क्षी कार्यक्रम राष्ट्रिय लिग पनि त्यति प्रभावकारी देखिएन।
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6fd6a3684.wav,एफसीटीको नाम फेरेर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f663ed3368.wav,ऐतिहासिक धार्मिक स्थलको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6683cbcb0.wav,ऐराबाट मुसि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f66f0989f6.wav,कचुर जोखानामा उनीहरू
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f641af24ce.wav,कच्ची सडकहरूले गाविसका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6cc1d01f6.wav,कतै कतै अन्जन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6823fb618.wav,कप्तान किनलोकका सेनालाई
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f646fda035.wav,कम गर्ने प्रभावकारी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6bbe1da78.wav,कमनवेल्थ अफ अस्ट्रेलिया
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f61ba6254a.wav,कम्तिमा ६ महिनादेखि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6fe451cb3.wav,करिब सवासय वर्षअघि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f647f7c2b6.wav,कर्ता उत्तरदायी हुन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6117e6567.wav,कल्पनामा मात्र
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6e03610b2.wav,कान त्यो अङ्ग
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f65f6a1d2a.wav,कान्छो जिल्ला भनिन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f672a71752.wav,काम पनि गरेको छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f673c0f46e.wav,कामहरुलाई राम्रोसँग
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f61522d186.wav,कार्य अगमसिंह गिरी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f68e2e12f7.wav,कार्यलाई अगाडि बढाउँदै
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f61956e4b3.wav,कार्य सन्तोष कुमार
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f638e8f0ed.wav,कालान्तरमा तनङ्गु र पछि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f677337c7c.wav,कालो एक रङ्गको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6e3ae4f49.wav,कालो टोपी पटुका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f61e02712c.wav,काशीको यात्रा गरी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6e1681bbb.wav,कि उनी विधवा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6337b0076.wav,किङफिसर भनिन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f696c95f87.wav,किनभने खाद्यान्न पदार्थको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6f80d1397.wav,कि यो खलीफा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f61d584f3c.wav,कुकुरको पुच्छर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6ccefe9af.wav,कुकुरले उनलाई टोक्यो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f65ff0bcbe.wav,कुनै कुराको वास्तविक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6b41d2a91.wav,कुनै टुङ्गो लागेको छैन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f64b91c718.wav,कुनै पनि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f62ecc34a3.wav,कुनै पनि प्राणीलाई
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f63a9d83a4.wav,कुनै पनि व्याक्तिविशेषको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f60bc6c41b.wav,कुन्ती महाभारतका एक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6e63c76b6.wav,कुरा गरिररहेका हुन्छन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6b6d993cb.wav,के पनि सम्भव
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6ba6f6bf8.wav,केराउको गेडा जत्रो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f699b0ff22.wav,केशर सम्शेर राणा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f677b781c6.wav,केही काम गराएपछि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6a30996f9.wav,केही दोषी अस्ट्रेलियामा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6ef8ecf36.wav,केही नेपाली नाटक हृदयचन्द्रसिंह प्रधानद्वारा लेखिएको कृति हो।
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6214091f3.wav,केही बहिरो भन्ने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f667911db8.wav,केही स्रोतहरूका अनुसार
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f682892ee2.wav,क्षेत्रमा अग्रणी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6b02d5ac9.wav,खसु्र फलाँट गुराँस
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f67fc686d3.wav,खानद्वारा १९७५ मा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f65254cb29.wav,खाली लेख बढ्ने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f608147934.wav,खेतबारीका रूखमा बस्ने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6121d86c8.wav,ख्याति पाएको हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6a74489d8.wav,गङ्गा नदीमा बनेको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f63a53d7a8.wav,गतिका सन्दर्भमा थाबित प्लेटो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6f22f35aa.wav,गराउने उद्देश्यअनुरूप ०२७
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6a7ec1abb.wav,गरिब परिवारमा जन्मेका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6b8a2473f.wav,गरी ३१ अक्टोबर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6009b40e9.wav,गरी लेखेको छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6f64092ac.wav,गरेको एउटा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6b2226316.wav,गरे जुन उमेरमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f65daa9587.wav,गरेपछि प्राप्त जापानी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6779cbc27.wav,गरेँ त्यसमा एक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6b137e721.wav,गर्नमा सफलता
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6832cf3ee.wav,गर्ने गरेको पाइन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f619577df6.wav,गर्ने प्रबन्ध हुन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6be1310bb.wav,गर्ने शरीरको हाउभाउ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6ae938d46.wav,गर्ने संस्था हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f63bbcf405.wav,गर्मी लागेपछि पहाडतिर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f64178d474.wav,गहुँ मकै तथा तोरी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f633ec952b.wav,गुने मौका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f64bfd2175.wav,गुरुकुलको कडा नियमलाई
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f6\processed_wav\f6f19e4070.wav,गेहेन्द्रबहादुर राजभण्डारी
