path,2
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a22b9401c1.wav,अङ्ग्रेजीमा स्नातक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a241bc5801.wav,अझ पनि बुढापाकाहरूमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a29e0e1a3d.wav,अतः पित्रागत लक्षण
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a27f01cb9f.wav,अत्याधिक गर्मी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2f5a442c8.wav,अथवा झाँक्रिले चिन्ता
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a226908b21.wav,अद्यावधिक गराइराख्न सूचना
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2d44c42ed.wav,अधिनमा भारत रहेको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a279506a5a.wav,अध्यक्ष चुनिए
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2e65810a4.wav,अध्यक्षतामा मन्त्रिपरिषदको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2ac34b118.wav,अध्ययनशील मानिन्छन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a20a1b738b.wav,अनसनमा बस्ने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2a4e0d1fb.wav,अनि यो नेपाली
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a259fc11d1.wav,अनौपचारिक शिक्षा विद्यालय
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a24dde23a3.wav,अन्तिमको मुख्य र महत्त्वपूर्ण
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a275120fcc.wav,अन्य स्थानहरूमा बगैँचामा रुखहरूको पङ्क्तिहरू छन् एवम् मुख्य द्वारदेखि समाधिस्थल सम्म फौव्वारा छन्।
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2ea74ae4a.wav,अफ प्रिजन्स यी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a216ea1cc0.wav,अभिवक्तालाई लाग्दछ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2b8c05a4c.wav,अमर कृति हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a221508884.wav,अमिक शेरचन एकीकृत
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2bbdba590.wav,अरूबाट थप्न चाहनुहुन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a23285455a.wav,अलग्गै मापदण्ड
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2c0e24741.wav,अवस्थामा फर्किने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a206e5e1e2.wav,अशुभ प्रभाव पर्दछ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2f01f8979.wav,असम राज्यको उत्तरी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2e16297f5.wav,अस्थिपञ्जर भेटियो दैलेखको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a27bb4af25.wav,अहिले यो सहरलाई
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a27fb9d96c.wav,आउटब्रेक अमेरिकन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a294c92c91.wav,आउने आफन्तहरूले पनि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a212ec63d8.wav,आए र महिनाको ४०
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2563e16d5.wav,आकाशबेली नेपालमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a288624fba.wav,आक्रमणपछिको भारतीय कदमलाई
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a23d2a7616.wav,आचार्यकै कार्यकालमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2d554b5c7.wav,आदि उपायहरुसँग नै
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a20f6c47cd.wav,आधा रातमा नयाँ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2a0d5a717.wav,आन्दोलनमा समाहित भएका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2fb43369e.wav,आफू रहेको स्थानबाट
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a20718e0df.wav,आफ्ना अस्त्र शस्त्र
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2261eab3a.wav,आफ्ना थुप्रै सहयोगीहरु गुमायो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2d371345b.wav,आफ्नै विशेषता छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2deba6558.wav,आफ्नो कार्यमा निपुण
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2700d4027.wav,आफ्नो मातापिता मर्दा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a29fae60a0.wav,आफ्नो विचार र धारणा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2df6510fa.wav,आवश्यक तत्त्वहरू
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a27b162a4d.wav,इच्छा देखाउनुभएको छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a25f148766.wav,इमेल सब्क्राइब भेटिएन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a27e6bb12b.wav,ईपू ८५५ ईसा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2a25d7c37.wav,उक्त नगरपालिकामा सार्की
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a285b0dcdc.wav,उत्कृष्ठ समय आयो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a28356219a.wav,उत्तीर्ण गरेपछि यादव
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a25052d442.wav,उत्पन्न भए
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2b87bdfdd.wav,उत्प्रेषण भनेको कुनै
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2c91a83d7.wav,उद्वेलित भएँ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2a8a45c69.wav,उनको जन्म सन् १९७८ को अक्टोबर १४ मा अमेरिकाको टेक्सस सहरमा भएको थियो।
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2ff5c5761.wav,उनको रक्षा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2048aa594.wav,उनलाई सपनामा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a25d9351f7.wav,उनले अमेरिकाका साथै
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a21aa47459.wav,उनले डा बलराम जोशी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a255b879b4.wav,उनी अभ्युत्थान महिला
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2e1e46c0c.wav,उनी बहुप्रतिभाशाली
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2b634ccf4.wav,उनीहरू त्यहाँबाट बिहारको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a24de26751.wav,उनीहरूले पनि योगदान
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a28d90cde9.wav,उपचार प्राप्ति सम्भव
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a283d08fe6.wav,उमा सिंह नेपालकी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2c72689bc.wav,उसले जनाउन खोजेको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a256bf4fa0.wav,उहाँका एक दाजु
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2d984def1.wav,ऊर्जालाई नाप्नका लागि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a295fe2e86.wav,एउटा प्रसिद्ध नेपाली
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a27d9fce2a.wav,एएनसीबाट राजिनामा दिएर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a217695908.wav,एक गाविस हो।
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2e48d9671.wav,एक जेठो र पुण्य
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a255c4b6d3.wav,एकतर्फ प्राचीन अति
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a20c7acd58.wav,एक प्रकारको जलयान हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a28908f04a.wav,एक बिहानाको पढाइ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a26f9b655e.wav,एक मात्र
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a28ce45995.wav,एक मात्र दिशा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2244b6288.wav,एक यन्त्रमा संयोजित
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a23bf0d076.wav,एक रिपोर्टको अनुसार
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a27ab3e50f.wav,एक्सपेरीया नीयो भी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a26966affb.wav,एन्टनीको अध्यक्षता रहेको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2249b3492.wav,ऐतिहासिक गोरखा दरवार
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2bf96d8e3.wav,ओकार स्वर प्रयोग
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2ec67a844.wav,ओगटेको छ तुलनात्मक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2624444ed.wav,ओडैबालाई जोडद्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2127571c2.wav,औव काङ्ग्रेस वर्गीकरण
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2d92d66d8.wav,कप जिराका दाना
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a20cef6fb5.wav,कब्जा गर्‍यो तब
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a24b24985b.wav,कब्जियत पिसाब रोकिएको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a22a019dc8.wav,कमलपित्त इत्यादिमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a207639c55.wav,करिब आधा घण्टा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a28ebacd65.wav,कलाकारका रूपमा गरे
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a263c9d580.wav,काटिनु वा धपाइनु
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2292ef8ec.wav,काट्छ तब तिमी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a20aeefaf5.wav,काठमाडौँ कार्यालय
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2b2927523.wav,काठमाडौँ कार्यालय
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a29ce537b8.wav,काठमाडौँको ऐतिहासिक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2dd747b9a.wav,काठमाडौँलाई वराहपुराणमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2d957f1cc.wav,काणपाते औषधिय गुण
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a20cb7a58c.wav,कान्छो खेलाडी पनि बने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a26d31705f.wav,कामी दमाई र सार्कीको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2a71c00b1.wav,कारा लट एक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a228257b7b.wav,कार्य गर्नुपर्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a29912c466.wav,कालीकोट भनिन्थ्यो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2b29e3210.wav,कालो गुराँस
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2dff74552.wav,कास्की जिल्लामा कश्यप
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a20fee82c3.wav,कि गम्भीर इमर्जेन्‍सी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a27065ffb3.wav,किमि दक्षिणतर्फ दक्षिणकाली
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2f3b41666.wav,कि मुख्य घटक मण्डप बागको अन्तमा स्थित छ।
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a23bd97f80.wav,किराना भण्डार पसलमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a27cf054ce.wav,कुकुर समूह विश्वमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a258811374.wav,कुनै अर्को उपयोग
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a292220899.wav,कुनै ऐतिहासिक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a252717a99.wav,कुनै पनि ठाउँमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a223032bfe.wav,कुमार बस्नेत नेपालका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a229683122.wav,कुराहरू थाहा पाइन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2cedb868d.wav,कुरिल द्वीपसमूह
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a282344d43.wav,कृपया व्यक्त गर्नुहोला
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2ac56f005.wav,कृपया हेरिदिनुहोला
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2a25de5f4.wav,केरल आफ्नो आयुर्वेदिक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2ac6a27f0.wav,केवल मुख्य निर्वाचन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2bbe4db09.wav,केशवटार नेपालको पश्चिमाञ्चल विकास क्षेत्र गण्डकी अञ्चलको तनहुँ जिल्लामा अवस्थित एक गाउँ विकास समिति हो।
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a26836ebf4.wav,केही गर्ने शक्तिको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a211d406f9.wav,केहीहरू बोन्बो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a22b14b673.wav,कैमरूनको फाइनल राउन्डमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2d2499527.wav,को जनगणना अनुसार च्याम्राङबेसीको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a218ac48f3.wav,क्यानी वेस्ट एउटा अमेरिकी चलचित्र निर्माता गायक गीतकार तथा अभिनेता हुन्।
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2c1d43aad.wav,क्रियाकलाप गरिन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2f8fb5060.wav,क्रिस्टीद्वारा लिखित उपन्यास
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2ec6e66b3.wav,क्लार्कले उद्घोष गरे
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2ba0bf3d1.wav,क्लिक गर्नुस्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a25fc7dc77.wav,क्लिपटाउनको फ्रिडम चार्टर सम्मेलनमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a25a7f8e3d.wav,क्षेत्र पनि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2c8f31f1b.wav,क्षेत्रफल छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2c3b02945.wav,खटिएका थिए
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2d8b57e62.wav,खत्रीले जग्गासम्बन्धी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a21eb77f58.wav,खर्ना भनिन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2950eda4b.wav,खस्न नपाउँदै तुरुन्त
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a25e340166.wav,खाता खोलेको छु
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a202f0d422.wav,खान्छ र आफ्नै घरमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a224c14add.wav,खामतिर नै बसोबास गरे
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a261c498c6.wav,खासगरी पूर्वाञ्चल
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2e7fc5069.wav,खुबै चर्चा भयो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2435adf5e.wav,खेलमा चेल्सीले वायर्न
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2b1f2ed7d.wav,खोज्ने जात्रा परम्पराअनुसार
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a22d862ef9.wav,गणितका धेरै क्षेत्रहरूमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a220cab192.wav,गरिबक्सेका छौँ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a2\processed_wav\a2b298859a.wav,गरिरहनु पर्दछ
