path,2
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b4c629a4d.wav,आएपछि जङ्गबहादुरले सेनाको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b8b22cb5d.wav,आकारको भाँडो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b596f103a.wav,आकाशमा यी दुबै ग्रहको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b1fc5d73e.wav,आक्सिजन अणु आयनमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8bff50db54.wav,आगरा उत्तर प्रदेश
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b79ec0237.wav,आज पनि यो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b97c1d9b3.wav,आत्मालाई घात गर्दछ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8bce0ba1d1.wav,आदरार्थी सर्वनाम प्रयोग
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b4dde4621.wav,आदिलाई दिने गरिएको छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b895d7dc1.wav,आधारित छन् भने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b285ba303.wav,आन्तरिक कडी देखाउने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b3f02e93c.wav,आपसमा लडीरहेका ख्याक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b2ec04519.wav,आप्रवासीहरूको आगमन भयो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8bbc659cdd.wav,आफूलाई सुम्पिएको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b18740224.wav,आफ्ना नाति नातिनीको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b64f704df.wav,आफ्नो पूर्वजहरूको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b044ba62b.wav,आफ्नो बाल्यकालको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b35e1154e.wav,आयन इलेक्ट्रोन फेरि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b4c1b2a69.wav,आयुर्वेद ग्रन्थ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8bb8dd0a41.wav,इतिहाससँग सम्बन्धित घटनाहरुका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8bad3c4b32.wav,इन्च मात्र पाए
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b04e43ebb.wav,इन्डियाटाइम्सको बलिउडको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8be9da4cfc.wav,इन्फोबक्स प्रयोग
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8bfef26fb4.wav,इमान्दार भई बाँच्नु
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b8634cc23.wav,उक्त पत्रिकामा धेरै
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b59742cd2.wav,उठाउन सकेका थिए
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b87d89839.wav,उठाउन सरकारी निकायबाटै
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b92e7acfd.wav,उत्तरपश्चिम सिमानामा पर्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8bed153acd.wav,उत्तरी भूभागमा बसोवास
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8bf31f80ea.wav,उद्योग चिया उद्योग हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8be491fbc2.wav,उनको चित्रको हातमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8ba7223e01.wav,उनको जन्म सन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b462a69ff.wav,उनको स्थानमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8bc8619402.wav,उनमा पुराना घटनाहरू
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b12fb93db.wav,उनलाई प्रथम स्थान
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b78a8e174.wav,उनले आफ्नो परिवार
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8bc5cd223f.wav,उनले गरेका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8beb71b182.wav,उनले गाएका प्रायजसो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b2c4f007d.wav,उनले गेहेन्द्र राइफल
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b82b3ce63.wav,उनले नेपालको अधिकांश
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b88f066af.wav,उनले भने थासन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8bffd58905.wav,उनले मुक्त भैसकेका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b4af3c8d4.wav,उनीहरूका एकआपसमा गोप्य
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b1f2bb844.wav,उनीहरूको सेवा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8bd63994cc.wav,उनीहरूलाई उनका आश्रितहरूलाई
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b81aee5ca.wav,उन्मेष एउटा नेपाली
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b042f6183.wav,उपचार यदि रोगीको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b50556041.wav,उपन्यास कृष्णहरि बराल
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8beaff95f7.wav,उमालेर त्यसमा जलेको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b68f1dee9.wav,उम्मयद वंशको पछि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8bf400f5ad.wav,उल्लेख गरिन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b3a51f5fc.wav,उसको धनुषले साथ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8ba77b8550.wav,उसबाट भाँति भाँति
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8bf6545e09.wav,उहाँलाई धनकुटा लगियो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8bdf56c91c.wav,एउटा ट्रेड युनियन बनाइएको छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8bc27ae865.wav,एउटा प्रेरणाको रूपमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b1eb1c1dd.wav,एउटा ब्ल्याक होल
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b97c0297c.wav,एउटा विकि हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8be9d2fe60.wav,एउटा सहर हो।
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8bc132ab91.wav,एक अर्ब डलर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8bf433e572.wav,एक करोड १०
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8bca5e3a71.wav,एक पुरा दिन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8bc686204d.wav,एकरूपता ल्याउनका लागि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8be0f85691.wav,एक स्वायत्त भविष्य
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b0f824d6f.wav,एकाधिक जातिहरूलाई साथसाथ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b8101117e.wav,एमएफए गर्नुभएको छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b5b58481b.wav,कक्षा १० चाहिँ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b368e941e.wav,कङ्कर्ड क्यालिफोर्नियामा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b4b154866.wav,कटौती र यातायातको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b693b4591.wav,कपी गर्दै आफ्नो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b90b6b45c.wav,कमी गरियो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b748ea52f.wav,कम्पनीले सेवा दिँदा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b208ab57c.wav,करेती रोल्पा जिल्लामा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b3d6f442b.wav,कर्णालीको विकासका लागि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8bbec1d592.wav,कलना महकुमा भारतीय
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8bea1a341e.wav,कलाकार दिपक पौड्यालको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8ba7199241.wav,कल्पना पत्रिका एक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8be46d0bee.wav,कष्टको लागि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8ba1c10868.wav,कहाँ छु भन्ने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8bb6b64514.wav,काठमाडौँको कालिका मार्गमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8be0cd2ad6.wav,काठमाडौँको ठहिटीमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8bd0d432a1.wav,कान थापेर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8beedc9352.wav,काम गरे पनि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b7d28bfa9.wav,काम गर्न थाले
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8bdd141e75.wav,काम गर्न थालेपछि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b7140ecfc.wav,काममा थप एक्सेस
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b775171c8.wav,काम सुरू गराएका थिए
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b49fbb734.wav,कारण या बाहिरबाट
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8bc52f5b45.wav,कार्बोहाइड्रेट हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b818d0644.wav,कार्यक्रम गरी १५ दिनसम्म
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b7966b371.wav,कार्य गर्नुपर्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8bd1b7b913.wav,कार्य प्रकाश राणाद्वारा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b12c79aa5.wav,कार्यालयको स्थापना थियो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b26011c30.wav,काला पत्थरमा सर्वश्रेष्ठ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b9f70b4b7.wav,काँडे लुँडे काँडादार
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8ba66f031d.wav,कि उनले २०१०
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b1f5a19af.wav,कि यसमा कुनै
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8bcafe3714.wav,किराँतहरूलाई पराजित गरे
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b92900773.wav,किसिमका हुन्छन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b421b37cb.wav,कुकुरकोटे नेपाल भारत
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b5b405131.wav,कुती क्षेत्रमा अगाडि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8be36611cf.wav,कुन चाहिँ लाइसेन्स
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b5809e9a0.wav,कुनै पनि सम्बन्धित
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8bb6f6f791.wav,कुनै बोटजस्तैको प्रयोग
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b766bba09.wav,कुनै यौन सम्बन्ध
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b8f1d9e40.wav,कुनै वस्तुको दिशा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b9d96bfbc.wav,कुमारले वर्ष १९४० बाट
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8ba877dd3f.wav,कुराको समस्या थिएन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8be9843972.wav,कुरा थाहा पाए
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b6fdd0b25.wav,के पनि सम्भव
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b6a43a343.wav,केही थाहा छैन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8bc438e7ff.wav,कोड हुनु पर्दछ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8bd54b7c17.wav,कोरियामासमेत यो नाच
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8bb0bdc285.wav,क्यालिफोर्निया क्यानाडा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b881a0607.wav,क्यालीफोर्नियामा नेवी गोल्फ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b2a7e1300.wav,क्योटो अभिसन्धिले गरेको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8be364a25c.wav,क्रममा एउटा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\8b\processed_wav\8b57258e05.wav,क्रियाकलापलाई वृद्धि गरेर
