path,2
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\026f9d13b8.wav,अनभिज्ञतावश आफूबाट ठूलो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02e6cdc931.wav,अनि पछि तिनीहरूलाई
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\0286152c65.wav,अनुकूलन भनिन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02b70ad1e7.wav,अनुमान गर्दै
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\024c6395ea.wav,अन्तरङ्ग विभागमा विषम
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02c1264fa7.wav,अन्तर्राष्ट्रिय हवाई मैदानको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02842e85f8.wav,अन्तर्वार्ता लिने क्रममा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\022fa5675f.wav,अन्तसम्म दक्षिण पूर्वी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02a48f182c.wav,अन्त्यमा खर्च बढाउने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02e7b7c60b.wav,अन्य यातायातको साधन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02483f7881.wav,अप्टिकल शब्दबाट नै
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02e5eeaea6.wav,अभिन्न अङ्ग मानिने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\0200157b71.wav,अमिताभ बच्चनका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\0204ccf18f.wav,अमिताभले आफ्नो ब्लगमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02a7ece3ac.wav,अमेरिका आदिवासीले आफ्नो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\022b97edaf.wav,अमेरिकी विज्ञान कथा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02689a7e2c.wav,अरू पनि धैरै
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02143ca822.wav,अरू मान्यजनलाई श्री ६
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\0236828805.wav,अर्को नेपाली पुराण
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02eb5c76f9.wav,अर्छानी जाजरकोट जिल्लामा अवस्थित एउटा गाविस हो।
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\024f1f4527.wav,अर्थ राष्ट्रबैंक र
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\022e6a691d.wav,अर्थवेदमा व्याख्या छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02ca0f2ede.wav,अर्थात् दागडा स्वामित्व
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02b3d9c63d.wav,अर्धवार्षिक रूपमा हुन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\024c84db09.wav,अल्पमतमा पर्‍यो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\024dc8a43e.wav,असङ्ख्य भक्तजनको जमघट
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02bcb89d9b.wav,असोजदेखि फागुनसम्म फलहरू
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02da9a8fe4.wav,अस्ट्रेलियाली आदिवासीहरूको अधिकार
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02bc29c9b8.wav,अस्ट्रेलियाली सेनामा भर्ती
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02d391e259.wav,अस्पतालको एउटा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\0219712651.wav,अस्पताल विकास समिति
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\027cfc2246.wav,अस्वीकृत साहित्य आन्दोलन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\028e6419da.wav,अहमदाबाद जिल्ला भारतको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02b71c9b93.wav,अहिले मानिसहरूको आयु
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\026d0f176a.wav,आउनु भएको छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02ef54e643.wav,आजबाट तिमीले जसलाई हेर्नेछौ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\0258562b45.wav,आदान प्रदान गरिन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\023ee89c79.wav,आधा अस्ट्रेलियाली आदिवासीहरूलाई
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02f31d175a.wav,आधार मानेर भएर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02676624ab.wav,आधुनिक अस्पताल
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02eb81a8dc.wav,आफूहरूलाई जनताले
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\0231ccf4f1.wav,आफ्नो कर्यक्रम प्रस्तुत
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\0290f2241e.wav,आफ्नो घरमा मनाइन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02ce5ee966.wav,आफ्नो मतलाई पुष्टि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02f20498d0.wav,आफ्नो मुख्यालय
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\027adde7dd.wav,आफ्नो लेख अरू
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02a0ef153c.wav,आर्थिक वृद्धिदर त
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02441ff363.wav,आवरणमा बाधेको प्रतीत हुन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02c0ce8676.wav,आवश्यकता परेको थियो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\021cb82d71.wav,इच्छा शक्ति हुनुपर्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02dbbc457a.wav,इजलासका न्यायाधीशहरूको राय
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\024cb4ac8b.wav,इन्द्राणीको तपस्याबाट
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\021ac830c5.wav,इरान दक्षिण कोरिया
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02c9e0332f.wav,इस्टकोट बढी मात्रामा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02476e8598.wav,उति नै टाढा छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\0251f70958.wav,उत्तरतर्फ थुप्रै
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02f42ab7e3.wav,उत्तराधिकारी बनिन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\021e1cabc1.wav,उदयदेव नेपालको सुदूरपश्चिमाञ्चल
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02443bae4d.wav,उद्योग कार्यालय हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\022a4617c3.wav,उनको जन्म १
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02027cd38a.wav,उनको त्यो इच्छा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\023bac5e6e.wav,उनको नाटक लक्ष्मीपूजा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\022222af08.wav,उनको राष्ट्रपतीय
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\023edec8c2.wav,उनलाई पढिरहेका थिए
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02e7f601e4.wav,उनलाई हवाइजहाजबाट
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02e4d37df8.wav,उनले उम्मेदवारी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\025e6ee000.wav,उनले चलाएको अभियानमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02557470ea.wav,उनले स्वयं पनि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02a4040a30.wav,उनी २०१० मा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02f8465560.wav,उनी अन्य कृयाकलापहरूमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02a6317548.wav,उनी फेरि भाग्न
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02d85e391f.wav,उनी भारत तथा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\0270b9d8ac.wav,उनीहरूका बुबाले इटालीमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02e42858b3.wav,उनीहरू शिक्षित भई
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\0209475362.wav,उपत्यकाका डाँडासम्म
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02aa70a70b.wav,उपल्लो सेरामा रहेको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02e11f989a.wav,उपाधि जित्ने पहिले
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02440f12c7.wav,उपेन्द्र यादव नेताका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02bb62e56c.wav,उमाकान्त चौधरीको राजनैतिक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02924a668f.wav,उसलाई प्रकट
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02d8b5b93a.wav,उहाँ पहाडी जनजातिको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02476c1808.wav,उहाँले राप्तीमै बिताउनुभयो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\027b6eb451.wav,ऊर्जा आउँछ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\023ba30a33.wav,एउटा पक्षले युद्धविराम
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02527afb84.wav,एक घण्टा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02af66b030.wav,एकजना भाइ भएका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02d81d03b7.wav,एक मनोरञ्जनात्मक तथा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02dfb58be4.wav,एक समय यो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\025662e7b8.wav,एक हुन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\0268586a83.wav,एक हो तथा यो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02eb7b2dd6.wav,औषधिउपचार गर्नुभयो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\021bc3e8ad.wav,कङ्ग्रेसमा आबद्ध भए
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02857dec04.wav,कठोर निन्दा गरे
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\0262890462.wav,कडा भन्दा कडा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\021b9837ee.wav,कतिपय समस्याहरूको समाधानमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02cf27e784.wav,कथा व्यथा सुनेनन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02d1b99af1.wav,करातेमा ब्ल्याक बेल्ट
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02184cb4c4.wav,कर्णाली जिल्लाको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\0210ba41de.wav,कलम चलाएका छन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\026d38b1c7.wav,कलेजमा भर्ना भए
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\020aca1e7d.wav,कविताहरू साहित्यिक पत्रिकामा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\028f8ce9d3.wav,काञ्ची अवन्तिका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\027383e3c0.wav,काट्छ भन्ने धार्मिकहरूको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02a22a769c.wav,काठमाडौँ विश्वविद्यालय
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02582ac5de.wav,कानन कर्मकारलाई
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02eed7bcec.wav,कायमै थियो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02ac83e322.wav,कारण पछिबाट नेपालको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\021b33d15f.wav,कार्य प्रकाश राणाद्वारा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\0273c75664.wav,कार्यालयमा हुने ससाना
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02b027dc38.wav,कालमा सुरु भएको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02557b4690.wav,कालीखुट्टे जलरङ्क
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02de0f0c2f.wav,किनभने उदाहरणका लागि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02edf221e3.wav,किनभने उनीहरू आफ्ना
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\027c9f7ea4.wav,किमडाँडा ५ आँपखोलामा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\024afd02ef.wav,कियानी लेइ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\022648d03d.wav,किरण पृथ्वीमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\0278a2e34e.wav,किलोमिटरको दुरीमा सडक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02a845a4b7.wav,कुकुरबारे केही रोचक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02f8221d5b.wav,कुनै व्याकरणको नियम
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\0207c0a372.wav,कुमार कान्छा प्रसिद्ध
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\0286550597.wav,कुल ४६
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\029cec8331.wav,कुल क्षेत्रफल ११
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02c061d75c.wav,कृष्ण दुलालले तपाईँलाई
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\0240d6a8d9.wav,केटाकेटी यो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02b39672ba.wav,केन्द्र पनि हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02e1e26032.wav,केन्द्रीय सङ्ग्रह हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\021492e384.wav,केरल प्रान्त पर्यटकहरूमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\0285a6a6fa.wav,केशवप्रसाद घिमिरेद्वारा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\0290abfd79.wav,कोइँच कोच कुकी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02ba5d740a.wav,कोषपाल टेड थियोडोरले
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02fae6871c.wav,क्यालिफोर्नियादेखि नजिकै रहेको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\026a3e706c.wav,क्रमैसँग उनले प्रथम
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\0260d04b58.wav,क्षमाको प्रभावबाट नै
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02bba24bc4.wav,क्षेत्र तिब्बत र दक्षिणमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\0249f429e7.wav,खाता रामप्रसाद जोशीको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\0230c928e0.wav,गङ्गालाल श्रेष्ठलाई गोली
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\029e2958b3.wav,गणेशजी तपाईँंलाई नयाँ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\022eb3d75f.wav,गरि दिन्छु
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\026407742f.wav,गरिन्छ कि सन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02497f8a4e.wav,गरून् भन्ने कामनाका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\027c26bdef.wav,गरेको भए पनि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\0286c9f235.wav,गरेको मगर समुदायका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\0206611a97.wav,गर्न र संस्कारयुक्त बनाउन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02424082fb.wav,गर्न सक्छौँ यिनीहरूमध्ये
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02358a7a12.wav,गर्ने रिट हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\0238db5b50.wav,गर्ने सम्पूर्ण नेपाली
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02cf933612.wav,गलत धारणा ६
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02b88fd2db.wav,गाह्रो पनि हुन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\02\processed_wav\02f25ab61d.wav,गोकर्णेश्वर मन्दिरको हेरविचार
