path,2
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bdadf3ee68.wav,अस्ट्रेलियाको इतिहास
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bdb7c4d9a1.wav,अस्ट्रेलियाको राष्ट्रिय
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd02118aa5.wav,अहिले कहाँ छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd4ad831a4.wav,अहिले केही हजार
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bdf6de8e5c.wav,आई त उसले दुई
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd3f686eb9.wav,आउँदा भानिजलाई मनोरञ्जन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bdf96d4934.wav,आएको थियो भने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bdf150ad7d.wav,आकर्षित हुन लागे
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd4a22b9b3.wav,आचारको उल्लङ्घन गर्नमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd74c17ba2.wav,आज पनि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd312daedf.wav,आडम्बरका विरोधी थिए
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd14abddb6.wav,आदि भएकाले यसलाई
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd17618b4d.wav,आधारित चलचित्र सत्य
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd03d30211.wav,आनन्ददेव भट्टद्वारा लेखिएको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd52752e26.wav,आफ्नै आत्मा हो सोद्धछ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd41f899fb.wav,आफ्नो क्षमता प्रयोग
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd68b70f7e.wav,आफ्नो प्रयोगकर्ता पृष्ठमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd70f7252e.wav,आफ्नो माता पितासँग
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd49d98135.wav,आमालाई पुनर्जीवित पार्ने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd45c5122f.wav,आमाले लय हालेर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bda77d60f5.wav,आयु पत्ता
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd71ec68d2.wav,आयुर्वेदको मतानुसार प्रसवको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd5b324898.wav,आयोजना गर्यो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd8b4dfa80.wav,आलोचित पनि बने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd7f2e3e3e.wav,आशा राखेको छु
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bdba223e9d.wav,आँप तयार भयो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd574d9985.wav,इकाइ हो र यो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd49b2e6c5.wav,इन्द्रलाई बुझाउँछ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd7c5e6b39.wav,इलाहाबाद जिल्ला भारतको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bdc7c6f918.wav,ईपू ७२४
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd6edac8b3.wav,ईपू ९०० ईसा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd7cc5a939.wav,ईँटको आकारको नेपालसँगै
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd03f78f0e.wav,उक्त शेर्पाको लालमोहरमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bdf6d2bc8f.wav,उचाइका कारण खगोल
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd9c0a96a2.wav,उचाइमा थियो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd82be4a3b.wav,उच्च तवरबाट
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd8f82501a.wav,उच्चता तथा निम्नताको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd346b1520.wav,उठाउनु भएको कुरा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd078b7a7f.wav,उदाहरण पानी पर्नै
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd172596a5.wav,उनकी हजुरआमाले
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd2cd2e0f4.wav,उनको जीवनपछि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd32e81cd5.wav,उनको जीवनयात्रालाई लक्षित
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd6af32a26.wav,उनको यस नामको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bde4a8738d.wav,उनलाई १९६३ मा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bdeb0bff97.wav,उनलाई पछुतो भयो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd035bda84.wav,उनलाई पदमुक्त गरेको थियो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd628b4972.wav,उनले अक्षर चिने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bde30a6b02.wav,उनले आफ्नो कला
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd7cf11315.wav,उनले पटियाला राजपुरा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bdd5670dff.wav,उनले मदन पुरस्कार
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd15b4180b.wav,उनले सैद्धान्तिक एवं
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd0bbae97f.wav,उनी रोल्पाको घोडागाउँमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd5c547f19.wav,उनी शाकाहारी हुन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bdd57c456e.wav,उनी हाल
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bddaf1b302.wav,उपजाति उपनामहरू हुन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd37b0687f.wav,उपत्यकाको अन्तिम
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bda52f86ec.wav,उपयोग गरिने बाक्लो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bdc8fcc056.wav,उपाय सिक्दैछु
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bdfd566c01.wav,उल्लेख गरिएको पुराणमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bdcfee2a70.wav,उससँग भातृसम्बन्ध
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd99a444f5.wav,उहाँ दलित मुक्ति
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bdc8805d0c.wav,उहाँले काम गर्नुभयो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bdf6b31952.wav,उहाँले सगरमाथा कोशी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd6d98c7f1.wav,ऊर्जा हुन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bdc6ee234a.wav,एउटा थर हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bdd75d4549.wav,एउटा धुरन्धर हुन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd9f15beff.wav,एउटा साधारण मान्छेबाट
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bda13a3bcd.wav,एउटा संवैधानिक राजतन्त्र
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd6e540a5c.wav,एउटै छानामुनि एकै
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bdc760677c.wav,एक छोरी छन्।
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd96965fb0.wav,एकजना तान्त्रिकको सहायताले
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bdd0e7eba1.wav,एक नगरपालिका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bdc6396354.wav,एक बन्यो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd75c0a1c0.wav,एक रेखालाई धेरै भागहरुमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bda61be694.wav,एक हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd7a9aaed9.wav,औषधिका रूपमा खुवाइन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd8e05d5fc.wav,औसत किलोमिटर प्रतिघण्टाको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd03304f7d.wav,कठोर शिशिर ऋतु
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bdc0f9534d.wav,कडा प्रकाशका कारण
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd06d60828.wav,कपिलवस्तु जिल्लाको उत्तरी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bdef3c33a5.wav,कर्महरूको विचित्रता हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bdd0107d24.wav,कश्यप नेपाल भारत
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd99a48ce5.wav,कसरी भैरहन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bdce2aa131.wav,कसले गरेको हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bdab2b12c2.wav,कसैमा समर्पित छैन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd5a524cb1.wav,कस्तुरी प्रजनन केन्द्रको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd339e88ad.wav,कस्तो कर्म हरे
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd04157425.wav,कस्मोलोजी भनिन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd8d0413f0.wav,कान दुखेमा पातको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd12a6031e.wav,कान्छा राष्ट्रप्रमुख थिए
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd7313d580.wav,काम गर्न थालेपछि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bdd5b3880c.wav,कारण अपर्याप्त हुन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd75cdb3d8.wav,कार्यक्रम सम्बन्धी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd8eb9d560.wav,कार्यरत हुनुहुन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bdfeadd5aa.wav,कार्य सूर्यभक्त
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd058c247b.wav,कालान्तरमा गएर नचलाकोटबाट
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bdfd2b9ff6.wav,काँक्री गाविसको मानिसको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bdd51fe3f0.wav,काँक्री गाविस राजनीतिक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd40f0fee5.wav,किसिमको बिरुवा हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd1b643514.wav,कुकुरका विभिन्न प्रजातीहरूका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd078eb0b8.wav,कुकुरहरू पाल्न
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bdf3ebae10.wav,कुटीमा आए
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bdad27bef2.wav,कुनै पनि विषयमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bdd79c608a.wav,कुनै पात्रमा राखेर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bde6e17186.wav,कुनै मन्त्र लेखेर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bdcefa5c0a.wav,कुरालाई पुष्टि गरेका थिए
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd840516a4.wav,कुशलताको परिचय
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd603ff291.wav,कृषि नै हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bdd54a5537.wav,कृषि मैदानदेखि दक्षिणमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd9aedfaea.wav,कृष्णाष्टमी साउनको सबै
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd69f3b209.wav,केन्द्र मानिन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd62d1e853.wav,केवल समस्याबाट मुक्ति
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd9a62f125.wav,केशव स्थापित
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd23db620c.wav,केही पर हुन्छन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd3c0d3b22.wav,केही लघु नाटक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd4e02d548.wav,कैफाइर जिल्ला
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd7f728148.wav,कोड ०६४ हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd809c517d.wav,कोही पनि शत्रुले
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd2bd6ae0b.wav,क्रस्ट हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd410fbfe0.wav,खराब काम छोडिदिनुले नै
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_b\asr_nepali\data\bd\processed_wav\bd0a1bc87f.wav,खर्ब १८ अर्ब
