path,2
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb14d97525.wav,अभिनय गरिन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb78a80007.wav,अभिनेत्री निर्देशक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb9796e998.wav,अमरगढीको काखमा रहेको छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cba6bdfd43.wav,अमरेली भारतका सहरहरू
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbdd70f16d.wav,अमिताभ मार्च २००६ मा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbeaaa9dcc.wav,अमेरिकी मोडेल
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb09af2411.wav,अर्थ धर्म काम
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb83a1aa03.wav,अलग अलग सुगन्ध
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb687cb55e.wav,अवस्थालाई पनि प्रदर्शित
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb6e53fc6d.wav,अवस्थित छन् तर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbb706217b.wav,अवस्थित हुनुपर्ने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbc5a03a30.wav,अंशहरूमा व्यक्त गर्छन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbaf10dfc9.wav,आइपुग्दा पूर्णरूपमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb3eba6ee6.wav,आउने बादलले गर्दा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb346df311.wav,आएपछि वुड्सले २००९ का
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb48d63ed2.wav,आगोसित खेल्नुसरह थियो।
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb8610a999.wav,आचार्यद्वारा भएको छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb47763688.wav,आजको प्रमुख
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbd5d9db5a.wav,आठमध्ये छ द्वार
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbba52ca8d.wav,आदर्श मान्दै राखिएको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbd4ed91a8.wav,आधादेखि एक फिट
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbcd403fb9.wav,आधार बनाएका छन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb95e95a09.wav,आपूर्ति मन्त्रालयको कार्य
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb57c8dfe2.wav,आफूतर्फ आकर्षित गर्दछ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb60dd00a6.wav,आफ्नै किसिमका छन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbc85a801d.wav,आफ्नो अधिकांश आय
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb4f203efc.wav,आफ्नो पिताका एक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb688929a6.wav,आफ्नो व्यक्तित्वको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb41e64564.wav,आम सहमति के
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb645f071c.wav,आयु पूर्ण भएपछि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb42f87aaf.wav,आरम्भ भएको थियो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbc59be079.wav,आवश्यक छैन जुन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbe3142e5e.wav,आश्रमको हरिण हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbdebd6b9d.wav,आश्रममा राखेर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb4208786c.wav,इतिहासको विद्यार्थीको लागि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbdc1b9a0a.wav,इन्जिनियरिङ गरेका हुन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb052d37f4.wav,इन्टरनेसनलका एकजना नेता
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb7810d34e.wav,इल्लल्लाह वल्लाह अक्बर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb42d9a9fc.wav,उच्च जीवनस्तर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb194721e1.wav,उज्याला हुन्छन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb48455d98.wav,उठाए भने न्यू
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb76898f4f.wav,उत्तर पश्चिम दिशाबाट
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbd71669a9.wav,उत्‍तर भारतका प्रमुख
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbd2a08428.wav,उनकी अशक्त
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbe0beee9d.wav,उनको आँकलन छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cba4f99a34.wav,उनको उपन्यास बसन्तीमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb41f5bb90.wav,उनको निधारबाहेक शरीरभर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb82e52528.wav,उनको बिहेमा तुलसी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbb8bc7003.wav,उनको साहित्यमा रुचि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cba49ddf1c.wav,उनलाई राम्रो शिक्षा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbd690e120.wav,उनलाई सहारा पोखरा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb739e101a.wav,उनले १९ वर्षको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbd82a0f11.wav,उनले परम्परागत
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb40b82138.wav,उनले हरेक म्याचमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb4d2b9a9e.wav,उनी ताईवानमा हुर्के
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbbea0ec4e.wav,उनीलाई यस कामको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb451c9bad.wav,उनी विज्ञानकथाहरू पनि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cba03ce866.wav,उपकरणहरू नवौँ र
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb43ebf2ce.wav,उपचार गरेको थियो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb653640e2.wav,उसलाई देख्दा रेणुका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb2facd316.wav,उसले एकै चोटी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbc9509946.wav,ऋषिका सन्तान हुन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbed9eaf13.wav,एउटा सामुहिक परिचायत्मक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb620b9e3c.wav,एक जना दण्डी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb66faac03.wav,ए कति सार्छौ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb1892cfcf.wav,एक दिन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb49d5df1c.wav,एकदिन राजारानी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb8a4d3d64.wav,एक पुलिस इन्सपेक्टरको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb7564394d.wav,एक प्रसिद्ध पोखरी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbe9a1be96.wav,एनएलडीले कुल
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb20ce9dec.wav,एसिया तथा मध्य
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb2477d5e6.wav,ऐतिहासिक पुरानो दिल्ली
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb89cdeee3.wav,ऐतिहासिक स्थल हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb0902ccbb.wav,कदर हुन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb3fc22ff6.wav,कपिलवस्तु राजधानीको स्थापना
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb0ade9f1e.wav,कमिसार बन्नुभयो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbff0add77.wav,कम्प्युटरको निर्माण प्रयोग
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb23fb8ff7.wav,कल्पनाका यी छटपटीहरूलाई
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbd8f766ff.wav,कल्पनाको प्रयोगले यस्ता
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb05215c67.wav,कवि माधव घिमिरे
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb6f2c6bce.wav,कसले लेखेको भनेर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbd2bfb650.wav,कसैले खण्डित
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb0a536337.wav,काजी जगजीत पाण्डे
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb3be7ad8e.wav,कान्छा छोरा थिए
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbbd2a99f1.wav,कान्टै दार्चुला जिल्लामा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb776fd5b7.wav,काभ्रेस्थली बागमती
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb4b14eb48.wav,कामरू कामक्ष्या असामको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb0f609e66.wav,काम वंघः इन्द्रचोक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb77a0daa3.wav,कायम गरी पाँचपाँच
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb59b15e38.wav,कारण पनि जिरीको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbe59d1267.wav,कारणले गर्दा यहाँको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbba3daac6.wav,कार्के दह लगायत
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb9c402f72.wav,कार्यका लागि रानी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbdf754242.wav,कार्यालयहरू हुबहु साभार
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbc98c8d88.wav,काली गण्डकी भनिन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb14bf88d6.wav,किट्चले डिजल
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb30537578.wav,किताबहरूमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb2d9b40d1.wav,कि हिमनदीकरणका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbad86bed7.wav,कुकुरले घरको रेखदेख
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb6f043b5a.wav,कुनै कार्य गर्न
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb9328dd59.wav,कुनै पनि भेदभाव
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbb5cc590e.wav,कुरा तपाईँलाई यसबारे
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb4c435e3b.wav,कुरालाई लिएर मतभेद
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbf5645743.wav,कुरुलेतेनुपा धनकुटा जिल्लामा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbe419e69b.wav,कुर्कुच्चा फुट्न थाल्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb3d915479.wav,केपी जायसवाल भारत
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb4098a1a1.wav,केही विशेष प्रकारका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb10822e2b.wav,केही समाचारपत्रहरू सहित
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb4b1c159f.wav,केही सुखहरू यस्ता हुन्छन् जुन अरूलाई सुखी बनाएर प्रप्त हुन्छन्।
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb2c1dfddf.wav,कोत डाँडा आदि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb74b70854.wav,कोष टाढा पर्दछ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbaaee13f2.wav,कोसी टप्पु वन्यजन्तु
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb213918a8.wav,क्रियाकलाप नदेख्दा ज्यादै
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb6c0bc9ce.wav,क्लबका लागि ट्रायल
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb941fe6ed.wav,खगोलशास्त्रअनुसार
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbf8e47f99.wav,ख विवरणात्मक निबन्ध
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbad3e93f7.wav,खुला जेलजस्तो लाग्यो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb2f529731.wav,खेल खेल्छन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb29765514.wav,गठन गर्नुभयो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbafd40ff2.wav,गदगद भयो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb482a91ad.wav,गरिएका राम्रा रचनाहरूलाई
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb266718eb.wav,गरिएको छ र
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb7591ea00.wav,गरी बनाइएको फ्याक्ने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb95a2c5f4.wav,गरेको वंशवृक्ष सन्देह
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb8f8bf324.wav,गरेपछि सुरू हुन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbf1ac6e1e.wav,गरे भने ड्रविसा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbde72350e.wav,गर्द शर भनेको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb415e610a.wav,गर्दै अगाडि आइन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cbe8b5e791.wav,गर्न मैदानको गाविस
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb39ebbd62.wav,गर्न सकेको अनुसन्धानबाट
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb49c968dd.wav,गर्नु भएका पैाडेलले
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_c\asr_nepali\data\cb\processed_wav\cb87847051.wav,गर्ने र व्यापार क्षेत्रलाई
